,cell_line,demuxlet_cls,properly_sampled_cell,clean_cell,full_cell_index,cells_rare_gene_module,rare_cell,seed,candidate,cell_deviant_votes,dissolved,metacell,outlier,pre_cell_directs,cell_directs,pre_pile,pile,pre_candidate,pre_cell_deviant_votes,pre_dissolved,pre_metacell
Lib90_01984,H1975,SNG,True,True,1910,-1,False,91,26,0,False,24,False,0,0,-1,0,-1,0,False,-1
Lib90_01985,H2228,SNG,True,True,1911,-1,False,148,88,0,False,83,False,0,0,-1,0,-1,0,False,-1
Lib90_01986,HCC827,SNG,True,True,1912,-1,False,72,57,0,False,53,False,0,0,-1,0,-1,0,False,-1
Lib90_01987,A549,SNG,True,True,1913,-1,False,66,53,0,False,49,False,0,0,-1,0,-1,0,False,-1
Lib90_01988,A549,SNG,True,True,1914,-1,False,50,49,0,False,45,False,0,0,-1,0,-1,0,False,-1
Lib90_01989,H2228,SNG,True,True,1915,-1,False,99,63,0,False,59,False,0,0,-1,0,-1,0,False,-1
Lib90_01990,HCC827,SNG,True,True,1916,-1,False,108,73,0,False,69,False,0,0,-1,0,-1,0,False,-1
Lib90_01991,A549,SNG,True,True,1917,-1,False,73,31,0,False,27,False,0,0,-1,0,-1,0,False,-1
Lib90_01992,A549,SNG,True,True,1918,-1,False,100,89,0,False,84,False,0,0,-1,0,-1,0,False,-1
Lib90_01993,H2228,SNG,True,True,1919,-1,False,110,150,0,False,143,False,0,0,-1,0,-1,0,False,-1
Lib90_01994,A549,SNG,True,True,1920,-1,False,-1,41,0,False,37,False,0,0,-1,0,-1,0,False,-1
Lib90_01995,A549,SNG,True,True,1921,-1,False,41,120,0,False,115,False,0,0,-1,0,-1,0,False,-1
Lib90_01996,H838,SNG,True,True,1922,-1,False,17,0,0,False,0,False,0,0,-1,0,-1,0,False,-1
Lib90_01997,A549,SNG,True,True,1923,-1,False,-1,50,0,False,46,False,0,0,-1,0,-1,0,False,-1
Lib90_01998,H838,SNG,True,True,1924,-1,False,42,85,0,False,80,False,0,0,-1,0,-1,0,False,-1
Lib90_01999,A549,SNG,True,True,1925,-1,False,-1,22,0,False,20,False,0,0,-1,0,-1,0,False,-1
Lib90_02000,HCC827,SNG,True,True,1926,-1,False,96,64,0,False,60,False,0,0,-1,0,-1,0,False,-1
Lib90_02001,A549,SNG,True,True,1927,-1,False,66,70,0,False,66,False,0,0,-1,0,-1,0,False,-1
Lib90_02002,HCC827,SNG,True,True,1928,-1,False,6,32,0,False,28,False,0,0,-1,0,-1,0,False,-1
Lib90_02003,H1975,SNG,True,True,1929,-1,False,27,149,0,False,142,False,0,0,-1,0,-1,0,False,-1
Lib90_02004,A549,SNG,True,True,1930,-1,False,43,103,0,False,98,False,0,0,-1,0,-1,0,False,-1
Lib90_02005,A549,SNG,True,True,1931,-1,False,35,99,0,False,94,False,0,0,-1,0,-1,0,False,-1
Lib90_02006,H1975,SNG,True,True,1932,-1,False,88,71,0,False,67,False,0,0,-1,0,-1,0,False,-1
Lib90_02007,H2228,SNG,True,True,1933,-1,False,32,25,0,False,23,False,0,0,-1,0,-1,0,False,-1
Lib90_02008,H838,SNG,True,True,1934,-1,False,160,2,0,False,2,False,0,0,-1,0,-1,0,False,-1
Lib90_02009,A549,SNG,True,True,1935,-1,False,50,41,0,False,37,False,0,0,-1,0,-1,0,False,-1
Lib90_02010,H1975,SNG,True,True,1936,-1,False,-1,135,3,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02011,H838,SNG,True,True,1937,-1,False,11,3,0,False,3,False,0,0,-1,0,-1,0,False,-1
Lib90_02012,A549,SNG,True,True,1938,-1,False,71,70,0,False,66,False,0,0,-1,0,-1,0,False,-1
Lib90_02013,H838,SNG,True,True,1939,-1,False,157,2,0,False,2,False,0,0,-1,0,-1,0,False,-1
Lib90_02014,H838,SNG,True,True,1940,-1,False,56,146,0,False,139,False,0,0,-1,0,-1,0,False,-1
Lib90_02015,A549,SNG,True,True,1941,-1,False,49,40,0,False,36,False,0,0,-1,0,-1,0,False,-1
Lib90_02016,H838,SNG,True,True,1942,-1,False,127,146,0,False,139,False,0,0,-1,0,-1,0,False,-1
Lib90_02017,H2228,SNG,True,True,1943,-1,False,89,16,0,False,15,False,0,0,-1,0,-1,0,False,-1
Lib90_02018,H2228,SNG,True,True,1944,-1,False,134,110,0,False,105,False,0,0,-1,0,-1,0,False,-1
Lib90_02019,HCC827,SNG,True,True,1945,-1,False,72,57,0,False,53,False,0,0,-1,0,-1,0,False,-1
Lib90_02020,HCC827,SNG,True,True,1946,-1,False,125,138,0,False,131,False,0,0,-1,0,-1,0,False,-1
Lib90_02021,H838,SNG,True,True,1947,-1,False,51,104,0,False,99,False,0,0,-1,0,-1,0,False,-1
Lib90_02022,H1975,SNG,True,True,1948,-1,False,26,143,0,False,136,False,0,0,-1,0,-1,0,False,-1
Lib90_02023,H2228,SNG,True,True,1949,-1,False,99,79,0,False,75,False,0,0,-1,0,-1,0,False,-1
Lib90_02024,H1975,SNG,True,True,1950,-1,False,88,71,0,False,67,False,0,0,-1,0,-1,0,False,-1
Lib90_02025,H2228,SNG,True,True,1951,-1,False,135,88,0,False,83,False,0,0,-1,0,-1,0,False,-1
Lib90_02026,H2228,SNG,True,True,1952,-1,False,7,48,0,False,44,False,0,0,-1,0,-1,0,False,-1
Lib90_02027,H838,SNG,True,True,1953,-1,False,36,114,0,False,109,False,0,0,-1,0,-1,0,False,-1
Lib90_02028,HCC827,SNG,True,True,1954,-1,False,75,112,0,False,107,False,0,0,-1,0,-1,0,False,-1
Lib90_02029,H2228,SNG,True,True,1955,-1,False,7,48,0,False,44,False,0,0,-1,0,-1,0,False,-1
Lib90_02030,H2228,SNG,True,True,1956,-1,False,28,79,0,False,75,False,0,0,-1,0,-1,0,False,-1
Lib90_02031,H1975,SNG,True,True,1957,-1,False,45,71,0,False,67,False,0,0,-1,0,-1,0,False,-1
Lib90_02032,A549,SNG,True,True,1958,-1,False,-1,49,0,False,45,False,0,0,-1,0,-1,0,False,-1
Lib90_02033,A549,SNG,True,True,1959,-1,False,38,130,0,True,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02034,A549,SNG,True,True,1960,-1,False,40,120,0,False,115,False,0,0,-1,0,-1,0,False,-1
Lib90_02035,A549,SNG,True,True,1961,-1,False,133,8,0,False,7,False,0,0,-1,0,-1,0,False,-1
Lib90_02036,H2228,SNG,True,True,1962,-1,False,99,128,0,False,122,False,0,0,-1,0,-1,0,False,-1
Lib90_02037,H2228,SNG,True,True,1963,-1,False,-1,110,0,False,105,False,0,0,-1,0,-1,0,False,-1
Lib90_02038,H838,SNG,True,True,1964,-1,False,46,154,0,False,147,False,0,0,-1,0,-1,0,False,-1
Lib90_02039,H2228,SNG,True,True,1965,-1,False,28,21,0,False,19,False,0,0,-1,0,-1,0,False,-1
Lib90_02040,HCC827,SNG,True,True,1966,-1,False,37,5,2,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02041,A549,SNG,True,True,1967,-1,False,12,99,0,False,94,False,0,0,-1,0,-1,0,False,-1
Lib90_02042,A549,SNG,True,True,1968,-1,False,68,55,0,False,51,False,0,0,-1,0,-1,0,False,-1
Lib90_02043,A549,SNG,True,True,1969,-1,False,19,56,0,False,52,False,0,0,-1,0,-1,0,False,-1
Lib90_02044,H838,SNG,True,True,1970,-1,False,86,131,0,False,124,False,0,0,-1,0,-1,0,False,-1
Lib90_02045,A549,SNG,True,True,1971,-1,False,-1,94,0,False,89,False,0,0,-1,0,-1,0,False,-1
Lib90_02046,H2228,SNG,True,True,1972,-1,False,89,88,0,False,83,False,0,0,-1,0,-1,0,False,-1
Lib90_02047,A549,SNG,True,True,1973,-1,False,53,132,0,False,125,False,0,0,-1,0,-1,0,False,-1
Lib90_02048,A549,SNG,True,True,1974,-1,False,38,53,0,False,49,False,0,0,-1,0,-1,0,False,-1
Lib90_02049,H1975,SNG,True,True,1975,-1,False,-1,9,0,False,8,False,0,0,-1,0,-1,0,False,-1
Lib90_02050,H2228,SNG,True,True,1976,-1,False,18,21,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02051,A549,SNG,True,True,1977,-1,False,71,56,0,False,52,False,0,0,-1,0,-1,0,False,-1
Lib90_02052,A549,SNG,True,True,1978,-1,False,38,40,0,False,36,False,0,0,-1,0,-1,0,False,-1
Lib90_02053,A549,SNG,True,True,1979,-1,False,-1,91,0,False,86,False,0,0,-1,0,-1,0,False,-1
Lib90_02054,HCC827,SNG,True,True,1980,-1,False,63,112,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02055,H2228,SNG,True,True,1981,-1,False,32,25,0,False,23,False,0,0,-1,0,-1,0,False,-1
Lib90_02056,H2228,SNG,True,True,1982,-1,False,120,13,0,False,12,False,0,0,-1,0,-1,0,False,-1
Lib90_02057,H2228,SNG,True,True,1983,-1,False,28,116,0,False,111,False,0,0,-1,0,-1,0,False,-1
Lib90_02058,H2228,SNG,True,True,1984,-1,False,148,72,0,False,68,False,0,0,-1,0,-1,0,False,-1
Lib90_02059,A549,SNG,True,True,1985,-1,False,124,101,0,False,96,False,0,0,-1,0,-1,0,False,-1
Lib90_02060,H1975,SNG,True,True,1986,-1,False,-1,-2,0,False,-2,True,0,0,-1,0,-1,0,False,-1
Lib90_02061,H838,SNG,True,True,1987,-1,False,17,158,0,False,151,False,0,0,-1,0,-1,0,False,-1
Lib90_02062,A549,SNG,True,True,1988,-1,False,41,120,0,False,115,False,0,0,-1,0,-1,0,False,-1
Lib90_02063,HCC827,SNG,True,True,1989,-1,False,96,64,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02064,H1975,SNG,True,True,1990,-1,False,74,142,0,False,135,False,0,0,-1,0,-1,0,False,-1
Lib90_02065,H1975,SNG,True,True,1991,-1,False,24,148,0,False,141,False,0,0,-1,0,-1,0,False,-1
Lib90_02066,A549,SNG,True,True,1992,-1,False,29,49,0,False,45,False,0,0,-1,0,-1,0,False,-1
Lib90_02067,H838,SNG,True,True,1993,-1,False,1,60,0,False,56,False,0,0,-1,0,-1,0,False,-1
Lib90_02068,A549,SNG,True,True,1994,-1,False,87,70,0,False,66,False,0,0,-1,0,-1,0,False,-1
Lib90_02069,HCC827,SNG,True,True,1995,-1,False,6,58,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02070,A549,SNG,True,True,1996,-1,False,-1,136,0,False,129,False,0,0,-1,0,-1,0,False,-1
Lib90_02071,H1975,SNG,True,True,1997,-1,False,24,148,0,False,141,False,0,0,-1,0,-1,0,False,-1
Lib90_02072,A549,SNG,True,True,1998,-1,False,12,8,0,False,7,False,0,0,-1,0,-1,0,False,-1
Lib90_02073,HCC827,SNG,True,True,1999,-1,False,81,57,0,False,53,False,0,0,-1,0,-1,0,False,-1
Lib90_02074,H2228,SNG,True,True,2000,-1,False,34,116,0,False,111,False,0,0,-1,0,-1,0,False,-1
Lib90_02075,A549,SNG,True,True,2001,-1,False,64,70,0,False,66,False,0,0,-1,0,-1,0,False,-1
Lib90_02076,H2228,SNG,True,True,2002,-1,False,148,150,0,False,143,False,0,0,-1,0,-1,0,False,-1
Lib90_02077,A549,SNG,True,True,2003,-1,False,87,106,0,False,101,False,0,0,-1,0,-1,0,False,-1
Lib90_02078,A549,SNG,True,True,2004,-1,False,100,169,0,False,162,False,0,0,-1,0,-1,0,False,-1
Lib90_02079,H2228,SNG,True,True,2005,-1,False,-1,21,0,False,19,False,0,0,-1,0,-1,0,False,-1
Lib90_02080,H2228,SNG,True,True,2006,-1,False,7,65,0,False,61,False,0,0,-1,0,-1,0,False,-1
Lib90_02081,A549,SNG,True,True,2007,-1,False,12,8,0,False,7,False,0,0,-1,0,-1,0,False,-1
Lib90_02082,A549,SNG,True,True,2008,-1,False,53,44,0,False,40,False,0,0,-1,0,-1,0,False,-1
Lib90_02083,A549,SNG,True,True,2009,-1,False,49,40,0,False,36,False,0,0,-1,0,-1,0,False,-1
Lib90_02084,A549,SNG,True,True,2010,-1,False,44,166,0,False,159,False,0,0,-1,0,-1,0,False,-1
Lib90_02085,A549,SNG,True,True,2011,-1,False,50,96,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02086,H2228,SNG,True,True,2012,-1,False,148,88,0,False,83,False,0,0,-1,0,-1,0,False,-1
Lib90_02087,H2228,SNG,True,True,2013,-1,False,110,88,0,False,83,False,0,0,-1,0,-1,0,False,-1
Lib90_02088,A549,SNG,True,True,2014,-1,False,104,17,0,False,16,False,0,0,-1,0,-1,0,False,-1
Lib90_02089,H1975,SNG,True,True,2015,-1,False,91,135,2,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02090,H1975,SNG,True,True,2016,-1,False,91,67,0,False,63,False,0,0,-1,0,-1,0,False,-1
Lib90_02091,H838,SNG,True,True,2017,-1,False,36,66,0,False,62,False,0,0,-1,0,-1,0,False,-1
Lib90_02092,A549,SNG,True,True,2018,-1,False,50,41,0,False,37,False,0,0,-1,0,-1,0,False,-1
Lib90_02093,HCC827,SNG,True,True,2019,-1,False,108,30,0,False,26,False,0,0,-1,0,-1,0,False,-1
Lib90_02094,A549,SNG,True,True,2020,-1,False,40,55,0,False,51,False,0,0,-1,0,-1,0,False,-1
Lib90_02095,A549,SNG,True,True,2021,-1,False,78,61,0,False,57,False,0,0,-1,0,-1,0,False,-1
Lib90_02096,H1975,SNG,True,True,2022,-1,False,95,76,0,False,72,False,0,0,-1,0,-1,0,False,-1
Lib90_02097,A549,SNG,True,True,2023,-1,False,53,14,0,False,13,False,0,0,-1,0,-1,0,False,-1
Lib90_02098,H1975,SNG,True,True,2024,-1,False,-1,9,0,False,8,False,0,0,-1,0,-1,0,False,-1
Lib90_02099,H838,SNG,True,True,2025,-1,False,-1,133,0,False,126,False,0,0,-1,0,-1,0,False,-1
Lib90_02100,A549,SNG,True,True,2026,-1,False,-1,95,0,False,90,False,0,0,-1,0,-1,0,False,-1
Lib90_02101,A549,SNG,True,True,2027,-1,False,-1,56,0,False,52,False,0,0,-1,0,-1,0,False,-1
Lib90_02102,A549,SNG,True,True,2028,-1,False,122,109,0,False,104,False,0,0,-1,0,-1,0,False,-1
Lib90_02103,H2228,SNG,True,True,2029,-1,False,154,45,0,False,41,False,0,0,-1,0,-1,0,False,-1
Lib90_02104,A549,SNG,True,True,2030,-1,False,49,40,0,False,36,False,0,0,-1,0,-1,0,False,-1
Lib90_02105,HCC827,SNG,True,True,2031,-1,False,96,23,0,False,21,False,0,0,-1,0,-1,0,False,-1
Lib90_02106,HCC827,SNG,True,True,2032,-1,False,90,73,0,False,69,False,0,0,-1,0,-1,0,False,-1
Lib90_02107,A549,SNG,True,True,2033,-1,False,-1,31,0,False,27,False,0,0,-1,0,-1,0,False,-1
Lib90_02108,A549,SNG,True,True,2034,-1,False,138,44,0,False,40,False,0,0,-1,0,-1,0,False,-1
Lib90_02109,A549,SNG,True,True,2035,-1,False,57,22,0,False,20,False,0,0,-1,0,-1,0,False,-1
Lib90_02110,A549,SNG,True,True,2036,-1,False,73,49,0,False,45,False,0,0,-1,0,-1,0,False,-1
Lib90_02111,H838,SNG,True,True,2037,-1,False,127,133,2,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02112,A549,SNG,True,True,2038,-1,False,64,51,0,False,47,False,0,0,-1,0,-1,0,False,-1
Lib90_02113,H2228,SNG,True,True,2039,-1,False,55,110,0,False,105,False,0,0,-1,0,-1,0,False,-1
Lib90_02114,A549,SNG,True,True,2040,-1,False,12,8,0,False,7,False,0,0,-1,0,-1,0,False,-1
Lib90_02115,H2228,SNG,True,True,2041,-1,False,7,25,0,False,23,False,0,0,-1,0,-1,0,False,-1
Lib90_02116,H2228,SNG,True,True,2042,-1,False,89,59,3,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02117,A549,SNG,True,True,2043,-1,False,87,70,0,False,66,False,0,0,-1,0,-1,0,False,-1
Lib90_02118,A549,SNG,True,True,2044,-1,False,49,19,0,False,17,False,0,0,-1,0,-1,0,False,-1
Lib90_02119,A549,SNG,True,True,2045,-1,False,49,118,0,False,113,False,0,0,-1,0,-1,0,False,-1
Lib90_02120,A549,SNG,True,True,2046,-1,False,87,83,0,False,79,False,0,0,-1,0,-1,0,False,-1
Lib90_02121,H2228,SNG,True,True,2047,-1,False,7,6,0,False,5,False,0,0,-1,0,-1,0,False,-1
Lib90_02122,H838,SNG,True,True,2048,-1,False,46,133,0,False,126,False,0,0,-1,0,-1,0,False,-1
Lib90_02123,A549,SNG,True,True,2049,-1,False,138,44,0,False,40,False,0,0,-1,0,-1,0,False,-1
Lib90_02124,A549,SNG,True,True,2050,-1,False,100,130,0,True,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02125,HCC827,SNG,True,True,2051,-1,False,96,102,0,False,97,False,0,0,-1,0,-1,0,False,-1
Lib90_02126,A549,SNG,True,True,2052,-1,False,-1,37,0,False,33,False,0,0,-1,0,-1,0,False,-1
Lib90_02127,H2228,SNG,True,True,2053,-1,False,32,13,0,False,12,False,0,0,-1,0,-1,0,False,-1
Lib90_02128,H2228,SNG,True,True,2054,-1,False,18,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_02129,H2228,SNG,True,True,2055,-1,False,48,127,0,False,121,False,0,0,-1,0,-1,0,False,-1
Lib90_02130,HCC827,SNG,True,True,2056,-1,False,37,30,0,False,26,False,0,0,-1,0,-1,0,False,-1
Lib90_02131,H2228,SNG,True,True,2057,-1,False,18,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_02132,H838,SNG,True,True,2058,-1,False,2,1,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02133,H2228,SNG,True,True,2059,-1,False,18,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_02134,H2228,SNG,True,True,2060,-1,False,120,45,0,False,41,False,0,0,-1,0,-1,0,False,-1
Lib90_02135,H838,SNG,True,True,2061,-1,False,86,145,0,False,138,False,0,0,-1,0,-1,0,False,-1
Lib90_02136,HCC827,SNG,True,True,2062,-1,False,72,57,0,False,53,False,0,0,-1,0,-1,0,False,-1
Lib90_02137,A549,SNG,True,True,2063,-1,False,68,100,0,False,95,False,0,0,-1,0,-1,0,False,-1
Lib90_02138,H2228,SNG,True,True,2064,-1,False,62,69,0,False,65,False,0,0,-1,0,-1,0,False,-1
Lib90_02139,H1975,SNG,True,True,2065,-1,False,74,142,0,False,135,False,0,0,-1,0,-1,0,False,-1
Lib90_02140,HCC827,SNG,True,True,2066,-1,False,-1,139,0,False,132,False,0,0,-1,0,-1,0,False,-1
Lib90_02141,A549,SNG,True,True,2067,-1,False,40,99,0,False,94,False,0,0,-1,0,-1,0,False,-1
Lib90_02142,A549,SNG,True,True,2068,-1,False,116,8,0,False,7,False,0,0,-1,0,-1,0,False,-1
Lib90_02143,H1975,SNG,True,True,2069,-1,False,130,20,0,False,18,False,0,0,-1,0,-1,0,False,-1
Lib90_02144,A549,SNG,True,True,2070,-1,False,-1,136,0,False,129,False,0,0,-1,0,-1,0,False,-1
Lib90_02145,HCC827,SNG,True,True,2071,-1,False,90,138,0,False,131,False,0,0,-1,0,-1,0,False,-1
Lib90_02146,H2228,SNG,True,True,2072,-1,False,-1,82,0,False,78,False,0,0,-1,0,-1,0,False,-1
Lib90_02147,HCC827,SNG,True,True,2073,-1,False,96,64,0,False,60,False,0,0,-1,0,-1,0,False,-1
Lib90_02148,H2228,SNG,True,True,2074,-1,False,34,65,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02149,H2228,SNG,True,True,2075,-1,False,120,45,0,False,41,False,0,0,-1,0,-1,0,False,-1
Lib90_02150,A549,SNG,True,True,2076,-1,False,71,120,0,False,115,False,0,0,-1,0,-1,0,False,-1
Lib90_02151,A549,SNG,True,True,2077,-1,False,66,49,0,False,45,False,0,0,-1,0,-1,0,False,-1
Lib90_02152,A549,SNG,True,True,2078,-1,False,66,87,0,False,82,False,0,0,-1,0,-1,0,False,-1
Lib90_02153,H1975,SNG,True,True,2079,-1,False,-1,-2,0,False,-2,True,0,0,-1,0,-1,0,False,-1
Lib90_02154,A549,SNG,True,True,2080,-1,False,-1,87,0,False,82,False,0,0,-1,0,-1,0,False,-1
Lib90_02155,H838,SNG,True,True,2081,-1,False,11,161,0,False,154,False,0,0,-1,0,-1,0,False,-1
Lib90_02156,A549,SNG,True,True,2082,-1,False,19,8,0,False,7,False,0,0,-1,0,-1,0,False,-1
Lib90_02157,H2228,SNG,True,True,2083,-1,False,134,121,0,False,116,False,0,0,-1,0,-1,0,False,-1
Lib90_02158,H1975,SNG,True,True,2084,-1,False,95,76,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02159,A549,SNG,True,True,2085,-1,False,126,122,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02160,A549,SNG,True,True,2086,-1,False,71,56,0,False,52,False,0,0,-1,0,-1,0,False,-1
Lib90_02161,A549,SNG,True,True,2087,-1,False,60,49,0,False,45,False,0,0,-1,0,-1,0,False,-1
Lib90_02162,H838,SNG,True,True,2088,-1,False,163,124,0,False,119,False,0,0,-1,0,-1,0,False,-1
Lib90_02163,A549,SNG,True,True,2089,-1,False,35,28,0,True,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02164,A549,SNG,True,True,2090,-1,False,61,50,0,False,46,False,0,0,-1,0,-1,0,False,-1
Lib90_02165,H2228,SNG,True,True,2091,-1,False,-1,144,0,False,137,False,0,0,-1,0,-1,0,False,-1
Lib90_02166,A549,SNG,True,True,2092,-1,False,49,40,0,False,36,False,0,0,-1,0,-1,0,False,-1
Lib90_02167,A549,SNG,True,True,2093,-1,False,5,100,0,False,95,False,0,0,-1,0,-1,0,False,-1
Lib90_02168,A549,SNG,True,True,2094,-1,False,49,87,0,False,82,False,0,0,-1,0,-1,0,False,-1
Lib90_02169,A549,SNG,True,True,2095,-1,False,144,122,0,False,117,False,0,0,-1,0,-1,0,False,-1
Lib90_02170,H838,SNG,True,True,2096,-1,False,83,66,0,False,62,False,0,0,-1,0,-1,0,False,-1
Lib90_02171,A549,SNG,True,True,2097,-1,False,143,120,0,False,115,False,0,0,-1,0,-1,0,False,-1
Lib90_02172,A549,SNG,True,True,2098,-1,False,-1,56,0,False,52,False,0,0,-1,0,-1,0,False,-1
Lib90_02173,A549,SNG,True,True,2099,-1,False,-1,17,0,False,16,False,0,0,-1,0,-1,0,False,-1
Lib90_02174,A549,SNG,True,True,2100,-1,False,50,130,0,True,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02175,A549,SNG,True,True,2101,-1,False,-1,8,0,False,7,False,0,0,-1,0,-1,0,False,-1
Lib90_02176,A549,SNG,True,True,2102,-1,False,100,106,0,False,101,False,0,0,-1,0,-1,0,False,-1
Lib90_02177,H1975,SNG,True,True,2103,-1,False,52,143,0,False,136,False,0,0,-1,0,-1,0,False,-1
Lib90_02178,H2228,SNG,True,True,2104,-1,False,32,79,0,False,75,False,0,0,-1,0,-1,0,False,-1
Lib90_02179,HCC827,SNG,True,True,2105,-1,False,-1,5,0,False,4,False,0,0,-1,0,-1,0,False,-1
Lib90_02180,HCC827,SNG,True,True,2106,-1,False,39,32,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02181,A549,SNG,True,True,2107,-1,False,35,98,0,False,93,False,0,0,-1,0,-1,0,False,-1
Lib90_02182,HCC827,SNG,True,True,2108,-1,False,72,112,0,False,107,False,0,0,-1,0,-1,0,False,-1
Lib90_02183,A549,SNG,True,True,2109,-1,False,111,106,0,False,101,False,0,0,-1,0,-1,0,False,-1
Lib90_02184,H2228,SNG,True,True,2110,-1,False,102,151,0,False,144,False,0,0,-1,0,-1,0,False,-1
Lib90_02185,A549,SNG,True,True,2111,-1,False,113,33,0,False,29,False,0,0,-1,0,-1,0,False,-1
Lib90_02186,A549,SNG,True,True,2112,-1,False,23,55,0,False,51,False,0,0,-1,0,-1,0,False,-1
Lib90_02187,A549,SNG,True,True,2113,-1,False,40,120,0,False,115,False,0,0,-1,0,-1,0,False,-1
Lib90_02188,H1975,SNG,True,True,2114,-1,False,24,74,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02189,H1975,SNG,True,True,2115,-1,False,150,71,0,False,67,False,0,0,-1,0,-1,0,False,-1
Lib90_02190,A549,SNG,True,True,2116,-1,False,41,120,0,False,115,False,0,0,-1,0,-1,0,False,-1
Lib90_02191,H838,SNG,True,True,2117,-1,False,2,42,0,False,38,False,0,0,-1,0,-1,0,False,-1
Lib90_02192,H2228,SNG,True,True,2118,-1,False,28,79,0,False,75,False,0,0,-1,0,-1,0,False,-1
Lib90_02193,H1975,SNG,True,True,2119,-1,False,-1,74,0,False,70,False,0,0,-1,0,-1,0,False,-1
Lib90_02194,H2228,SNG,True,True,2120,-1,False,89,88,0,False,83,False,0,0,-1,0,-1,0,False,-1
Lib90_02195,H1975,SNG,True,True,2121,-1,False,33,67,0,False,63,False,0,0,-1,0,-1,0,False,-1
Lib90_02196,H838,SNG,True,True,2122,-1,False,51,104,0,False,99,False,0,0,-1,0,-1,0,False,-1
Lib90_02197,HCC827,SNG,True,True,2123,-1,False,-1,123,0,False,118,False,0,0,-1,0,-1,0,False,-1
Lib90_02198,A549,SNG,True,True,2124,-1,False,68,136,0,False,129,False,0,0,-1,0,-1,0,False,-1
Lib90_02199,HCC827,SNG,True,True,2125,-1,False,-1,160,0,False,153,False,0,0,-1,0,-1,0,False,-1
Lib90_02200,H838,SNG,True,True,2126,-1,False,1,1,0,False,1,False,0,0,-1,0,-1,0,False,-1
Lib90_02201,A549,SNG,True,True,2127,-1,False,162,95,0,False,90,False,0,0,-1,0,-1,0,False,-1
Lib90_02202,H2228,SNG,True,True,2128,-1,False,99,48,0,False,44,False,0,0,-1,0,-1,0,False,-1
Lib90_02203,A549,SNG,True,True,2129,-1,False,64,51,0,False,47,False,0,0,-1,0,-1,0,False,-1
Lib90_02204,H838,SNG,True,True,2130,-1,False,14,108,0,False,103,False,0,0,-1,0,-1,0,False,-1
Lib90_02205,H2228,SNG,True,True,2131,-1,False,134,78,0,False,74,False,0,0,-1,0,-1,0,False,-1
Lib90_02206,A549,SNG,True,True,2132,-1,False,50,41,0,False,37,False,0,0,-1,0,-1,0,False,-1
Lib90_02207,HCC827,SNG,True,True,2133,-1,False,20,58,0,False,54,False,0,0,-1,0,-1,0,False,-1
Lib90_02208,HCC827,SNG,True,True,2134,-1,False,31,57,0,False,53,False,0,0,-1,0,-1,0,False,-1
Lib90_02209,H838,SNG,True,True,2135,-1,False,85,68,0,False,64,False,0,0,-1,0,-1,0,False,-1
Lib90_02210,A549,SNG,True,True,2136,-1,False,126,103,0,False,98,False,0,0,-1,0,-1,0,False,-1
Lib90_02211,H2228,SNG,True,True,2137,-1,False,32,116,0,False,111,False,0,0,-1,0,-1,0,False,-1
Lib90_02212,H1975,SNG,True,True,2138,-1,False,91,74,0,False,70,False,0,0,-1,0,-1,0,False,-1
Lib90_02213,A549,SNG,True,True,2139,-1,False,43,36,0,False,32,False,0,0,-1,0,-1,0,False,-1
Lib90_02214,A549,SNG,True,True,2140,-1,False,71,56,0,False,52,False,0,0,-1,0,-1,0,False,-1
Lib90_02215,A549,SNG,True,True,2141,-1,False,10,7,0,False,6,False,0,0,-1,0,-1,0,False,-1
Lib90_02216,A549,SNG,True,True,2142,-1,False,-1,55,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_02217,A549,SNG,True,True,2143,-1,False,68,8,0,False,7,False,0,0,-1,0,-1,0,False,-1
Lib90_02218,HCC827,SNG,True,True,2144,-1,False,-1,112,0,False,107,False,0,0,-1,0,-1,0,False,-1
